"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","wheel","wheel.acc","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
"108","6-LR",52,105,2016-09-09 18:00:50,108.576,85.176,0.5,0.784,-0.01,0.73,NA,NA,1795,453,NA,NA,NA,NA,0,2016-09-09 18:00:00,2016-09-09,50,2
"109","6-LR",52,105,2016-09-09 18:14:50,107.848,80.808,0.5,0.749,0.04,0.77,NA,NA,2959,1375,NA,NA,NA,NA,0,2016-09-09 18:00:00,2016-09-09,50,2
"110","6-LR",52,105,2016-09-09 18:28:50,101.556,76.596,0.5,0.755,0,0.77,NA,NA,1924,374,NA,NA,NA,NA,0,2016-09-09 18:00:00,2016-09-09,50,2
"111","6-LR",52,105,2016-09-09 18:42:50,71.812,54.964,0.3,0.765,0,0.77,NA,NA,256,33,NA,NA,NA,NA,0,2016-09-09 18:00:00,2016-09-09,50,2
"112","6-LR",52,105,2016-09-09 18:56:50,72.8,53.976,0.3,0.741,0,0.77,NA,NA,559,19,NA,NA,NA,NA,0,2016-09-09 18:00:00,2016-09-09,50,2
"113","6-LR",52,105,2016-09-09 19:10:50,77.48,57.2,0.4,0.738,0.01,0.78,NA,NA,634,30,NA,NA,NA,NA,0,2016-09-09 19:00:00,2016-09-09,51,2
"114","6-LR",52,105,2016-09-09 19:24:50,79.872,60.32,0.4,0.755,0,0.78,NA,NA,301,9,NA,NA,NA,NA,0,2016-09-09 19:00:00,2016-09-09,51,2
"115","6-LR",52,105,2016-09-09 19:38:50,93.808,74.256,0.4,0.792,-0.01,0.77,NA,NA,1425,255,NA,NA,NA,NA,0,2016-09-09 19:00:00,2016-09-09,51,2
"116","6-LR",52,105,2016-09-09 19:52:50,79.092,59.8,0.4,0.756,0.01,0.78,NA,NA,431,26,NA,NA,NA,NA,0,2016-09-09 19:00:00,2016-09-09,51,2
"117","6-LR",52,105,2016-09-09 20:06:50,82.056,61.204,0.4,0.746,0,0.78,NA,NA,632,15,NA,NA,NA,NA,0,2016-09-09 20:00:00,2016-09-09,52,2
"118","6-LR",52,105,2016-09-09 20:20:50,104.78,80.184,0.5,0.765,0.12,0.9,NA,NA,1304,128,NA,NA,NA,NA,0,2016-09-09 20:00:00,2016-09-09,52,2
"119","6-LR",52,105,2016-09-09 20:34:50,120.328,92.352,0.6,0.767,0,0.9,NA,NA,2788,1111,NA,NA,NA,NA,0,2016-09-09 20:00:00,2016-09-09,52,2
"120","6-LR",52,105,2016-09-09 20:48:50,113.36,88.816,0.5,0.784,0,0.9,NA,NA,2784,847,NA,NA,NA,NA,0,2016-09-09 20:00:00,2016-09-09,52,2
"121","6-LR",52,105,2016-09-09 21:02:50,115.596,87.568,0.5,0.758,0.01,0.91,NA,NA,2438,638,NA,NA,NA,NA,0,2016-09-09 21:00:00,2016-09-09,53,2
"122","6-LR",52,105,2016-09-09 21:16:50,93.808,69.576,0.4,0.742,0,0.91,NA,NA,1541,345,NA,NA,NA,NA,0,2016-09-09 21:00:00,2016-09-09,53,2
"123","6-LR",52,105,2016-09-09 21:30:50,116.22,87.932,0.6,0.757,0.05,0.96,NA,NA,2035,908,NA,NA,NA,NA,0,2016-09-09 21:00:00,2016-09-09,53,2
"124","6-LR",52,105,2016-09-09 21:44:50,116.948,88.348,0.6,0.755,0.01,0.97,NA,NA,3091,1458,NA,NA,NA,NA,0,2016-09-09 21:00:00,2016-09-09,53,2
"125","6-LR",52,105,2016-09-09 21:58:50,112.84,83.824,0.5,0.743,0,0.97,NA,NA,2668,1204,NA,NA,NA,NA,0,2016-09-09 21:00:00,2016-09-09,53,2
"126","6-LR",52,105,2016-09-09 22:12:50,122.824,93.964,0.6,0.765,0,0.97,NA,NA,3968,1938,NA,NA,NA,NA,0,2016-09-09 22:00:00,2016-09-09,54,2
"127","6-LR",52,105,2016-09-09 22:26:50,117.26,85.748,0.6,0.731,0,0.97,NA,NA,3019,1382,NA,NA,NA,NA,0,2016-09-09 22:00:00,2016-09-09,54,2
"128","6-LR",52,105,2016-09-09 22:40:50,122.46,91.572,0.6,0.748,0.04,1.01,NA,NA,1978,630,NA,NA,NA,NA,0,2016-09-09 22:00:00,2016-09-09,54,2
"129","6-LR",52,105,2016-09-09 22:54:50,123.032,91.468,0.6,0.744,0,1.01,NA,NA,3214,1424,NA,NA,NA,NA,0,2016-09-09 22:00:00,2016-09-09,54,2
"130","6-LR",52,105,2016-09-09 23:08:50,121.628,91.364,0.6,0.751,0,1.01,NA,NA,2321,541,NA,NA,NA,NA,0,2016-09-09 23:00:00,2016-09-09,55,2
"131","6-LR",52,105,2016-09-09 23:22:50,120.848,90.532,0.6,0.749,0.03,1.04,NA,NA,3030,1605,NA,NA,NA,NA,0,2016-09-09 23:00:00,2016-09-09,55,2
"132","6-LR",52,105,2016-09-09 23:36:50,130,95.836,0.6,0.737,0.03,1.07,NA,NA,2515,871,NA,NA,NA,NA,0,2016-09-09 23:00:00,2016-09-09,55,2
"133","6-LR",52,105,2016-09-09 23:50:50,115.7,87.36,0.5,0.755,0.01,1.08,NA,NA,2328,851,NA,NA,NA,NA,0,2016-09-09 23:00:00,2016-09-09,55,2
"134","6-LR",52,105,2016-09-10 00:04:50,117.416,86.788,0.6,0.739,0,1.08,NA,NA,3318,1294,NA,NA,NA,NA,0,2016-09-10 00:00:00,2016-09-10,56,3
"135","6-LR",52,105,2016-09-10 00:18:50,98.696,74.36,0.5,0.753,0,1.08,NA,NA,1951,630,NA,NA,NA,NA,0,2016-09-10 00:00:00,2016-09-10,56,3
"136","6-LR",52,105,2016-09-10 00:32:50,110.032,83.876,0.5,0.762,0,1.08,NA,NA,1725,357,NA,NA,NA,NA,0,2016-09-10 00:00:00,2016-09-10,56,3
"137","6-LR",52,105,2016-09-10 00:46:50,88.088,64.272,0.4,0.73,0.01,1.09,NA,NA,377,16,NA,NA,NA,NA,0,2016-09-10 00:00:00,2016-09-10,56,3
"138","6-LR",52,105,2016-09-10 01:00:50,83.148,60.268,0.4,0.724,0,1.09,NA,NA,1751,43,NA,NA,NA,NA,0,2016-09-10 01:00:00,2016-09-10,57,3
"139","6-LR",52,105,2016-09-10 01:14:50,80.808,61.308,0.4,0.759,0,1.09,NA,NA,1147,281,NA,NA,NA,NA,0,2016-09-10 01:00:00,2016-09-10,57,3
"140","6-LR",52,105,2016-09-10 01:28:50,82.68,61.568,0.4,0.745,0,1.09,NA,NA,87,14,NA,NA,NA,NA,0,2016-09-10 01:00:00,2016-09-10,57,3
"141","6-LR",52,105,2016-09-10 01:42:50,81.536,59.904,0.4,0.735,0.01,1.1,NA,NA,342,2,NA,NA,NA,NA,0,2016-09-10 01:00:00,2016-09-10,57,3
"142","6-LR",52,105,2016-09-10 01:56:50,85.488,63.024,0.4,0.737,0,1.1,NA,NA,245,7,NA,NA,NA,NA,0,2016-09-10 01:00:00,2016-09-10,57,3
"143","6-LR",52,105,2016-09-10 02:10:50,98.124,72.436,0.5,0.738,0,1.1,NA,NA,529,131,NA,NA,NA,NA,0,2016-09-10 02:00:00,2016-09-10,58,3
